Chr,Gene,nSNPs,Start,Stop,Test-Stat,Pvalue,Error,Best-SNP,SNP-pvalue
1,PPOX,57,161136180.0,161141010.0,103.065165591948,0.0960141200125725,3.80777585847429e-14,rs4575098,0.0102
1,PPP1R12B,160,202317835.0,202557697.0,80.8453282545429,0.76071966263386,1.22419582843611e-14,rs12354333,0.0592000000000005
1,PPP1R15B,111,204372491.0,204380944.0,263.183795681471,0.0211828739540578,3.7030392899250604e-14,rs16853649,0.0005309999999999
1,PPP1R8,50,28157292.0,28178183.0,46.138450276362,0.414219363649533,9.2912346636637e-15,rs17257259,0.0509999999999998
1,PPP2R5A,155,212458878.0,212535205.0,228.13309083515,0.186033050043278,2.4476311853528202e-14,rs12143853,0.0114000000000001
1,PPT1,122,40538383.0,40562968.0,86.8135113772794,0.535723707830812,1.23611480990699e-14,rs12125723,0.0325000000000002
1,PQLC2,122,19638739.0,19655794.0,103.947641905798,0.526128704178642,4.92242365846542e-15,rs2227295,0.0484999999999999
1,PRAMEF1,63,12851545.0,12856223.0,46.7441204985734,0.542465706432387,7.952219483603131e-15,rs6681939,0.0676000000000001
1,PRAMEF12,94,12834983.0,12838048.0,87.8006114021739,0.395759820515477,1.24647077254912e-14,rs12089166,0.0453999999999997
1,PRAMEF2,1,12916940.0,12921764.0,0.888809964729378,0.345831004139539,0.0109412335872145,rs9803807,0.3458
1,PRAMEF20-2,35,13736906.0,13747803.0,54.6959739985555,0.164002496351379,5.2685353074793705e-14,rs2924863,0.0208
1,PRAMEF21-2,35,13742801.0,13747803.0,54.6959739985555,0.164002496351379,5.2685353074793705e-14,rs2924863,0.0208
1,PRAMEF4,1,12939032.0,12946025.0,0.888809964729378,0.345831004139539,0.0109412335872145,rs9803807,0.3458
1,PRCC,105,156737273.0,156770609.0,149.656529431392,0.192073966275839,2.31648701063975e-14,rs16837622,0.0145
1,PRDM16,431,2985743.0,3355185.0,850.367641817736,0.0037340923817997,1.12263125077242e-14,rs2651886,2.00000000000005e-06
1,PRDM2,216,14031349.0,14151575.0,303.365904225354,0.161978420029478,1.31610891262144e-14,rs1203630,0.0003899999999999
1,PRDX1,64,45976706.0,45987609.0,48.443592985407,0.486019216522535,1.34341575140281e-14,rs2993263,0.124400000000001
1,PRDX6,87,173446485.0,173457946.0,370.773579860331,0.0071088816593213,3.22731861653668e-13,rs912767,0.0021
1,PRELP,50,203444882.0,203460479.0,20.7052306734245,0.810955667632519,2.0951717339231998e-14,rs947367,0.146099999999999
1,PRG4,85,186265404.0,186283688.0,138.057491270027,0.13599290973286,6.27389091673005e-14,rs1293995,0.0049
1,PRKAA2,145,57110989.0,57181008.0,149.471728119162,0.366830707671359,5.9223065624868205e-15,rs1832899,0.000335
1,PRKAB2,125,146626684.0,146644129.0,627.569487728677,0.0007584566825223,3.56811930345245e-13,rs1348316,0.00011
1,PRKACB,206,84543744.0,84704181.0,331.717298885581,0.125922656335314,2.45619263837714e-14,rs316636,0.0097
1,PRKCZ,112,1981908.0,2116834.0,723.28375241192,0.0004400188669923,1.59169380586392e-13,rs380190,2.65e-06
1,PRMT6,98,107599408.0,107601914.0,285.750756631547,0.043703444509651,1.29010885472425e-13,rs3108678,0.0013
1,PRNPIP,113,44686741.0,44820939.0,329.100123297253,0.0340376013173341,1.11420888509955e-13,rs803371,0.000326
1,PROK1,145,110993787.0,110999976.0,266.149391252308,0.0413175702451266,2.1201234214063e-14,rs11102102,0.00012
1,PROX1,112,214161859.0,214209762.0,621.447801932141,5.08912643801263e-05,8.80131188278301e-14,rs7529073,1.35999999999998e-06
1,PRPF3,92,150293927.0,150325704.0,791.234432027047,4.5643630008696e-05,1.00503464960008e-11,rs11584070,1.00999999999998e-06
1,PRPF38A,41,52870218.0,52883992.0,123.150658611099,0.0369349806600331,3.10151883765445e-13,rs12407818,0.0126
1,PRPF38B,59,109234931.0,109244422.0,55.0573022365908,0.468955271020047,3.3776394015982502e-15,rs928478,0.062
1,PRRX1,175,170633312.0,170708541.0,88.6978816566606,0.857843353986901,7.66447983377034e-15,rs6696696,0.0119
1,PRUNE,74,150980972.0,151008189.0,275.484020488237,0.0009108773911569,5.95831689372821e-14,rs11204755,3.39999999999993e-07
1,PSEN2,92,227058272.0,227083804.0,182.8089786116,0.0728617790565873,3.8841307083342504e-14,rs2802268,0.0101
1,PSMA5,62,109944471.0,109969037.0,20.7314321065826,0.758558911852613,2.41388019311125e-14,rs12746776,0.0721000000000006
1,PSMB2,30,36068738.0,36107143.0,117.153927894324,0.0240879673683871,5.7063703718898395e-12,rs676614,1.82000000000001e-05
1,PSMB4,52,151372040.0,151374412.0,338.405764910327,0.0009382014211054,2.96064896864905e-13,rs7546151,0.000346
1,PSMD4,42,151227196.0,151239954.0,20.1558772000944,0.672894972017199,1.97670450699588e-14,rs6695344,0.101
1,PSRC1,85,109822177.0,109825771.0,69.8052627894269,0.566423272658058,4.9552843465147505e-15,rs17035949,0.1022
1,PTAFR,52,28475861.0,28503191.0,130.690245047911,0.0283149604911503,8.475109786297741e-14,rs489259,0.0114000000000001
1,PTBP2,130,97187377.0,97280348.0,1123.07154305984,7.89912441501173e-06,3.14762270417647e-13,rs1591866,1.21e-06
1,PTCH2,69,45288086.0,45308616.0,192.082605996129,0.0456139841086415,1.3153997747375998e-13,rs16832309,0.0012
1,PTCHD2,123,11539294.0,11597640.0,236.302301802718,0.0890195696710805,3.29792712744815e-14,rs4846010,0.000954
1,PTGER3,302,71318035.0,71513491.0,511.396029349418,0.0705901306004362,1.49490591370333e-14,rs12725281,0.0015
1,PTGFR,120,78956727.0,79006386.0,75.3623757629369,0.745634798123947,1.02343231927986e-14,rs2352043,0.0219000000000001
1,PTGFRN,200,117452688.0,117532972.0,258.064412834274,0.224106620688481,1.06095565169029e-14,rs11583252,0.0007879999999999
1,PTGS2,96,186640968.0,186649556.0,110.954536351294,0.303866361194344,1.93998359748814e-14,rs5277,0.0292000000000001
1,PTP4A2,51,32373792.0,32403988.0,105.075173505007,0.0739467708848198,4.6004563520074404e-14,rs675530,0.0219000000000001
1,PTPN14,433,214531010.0,214724642.0,1000.47382392801,0.0061237490957336,1.09689469974558e-14,rs6540826,9.21000000000023e-05
1,PTPN22,104,114356437.0,114414334.0,59.9306037325601,0.689552927625632,1.3435934273912801e-14,rs6665194,0.1704
1,PTPN7,116,202116142.0,202129751.0,160.958269565857,0.151702968647048,1.54264062178547e-14,rs17436339,0.001
1,PTPRC,248,198608136.0,198726545.0,387.665363053567,0.112144544836315,1.77215293449545e-14,rs4915319,0.0048
1,PTPRF,152,43996546.0,44089343.0,1718.51162233215,2.2000046656645e-07,2.58478395472794e-13,rs11210892,1.5600000000000397e-11
1,PTPRU,149,29563046.0,29653316.0,181.253705495567,0.25346873663976,9.628116268767861e-15,rs2503017,0.0150999999999999
1,PUM1,126,31404352.0,31538564.0,215.414203974481,0.137389243840438,3.4319135537137805e-14,rs947648,0.0067
1,PUSL1,11,1243993.0,1247057.0,7.17670437079221,0.457138626137717,1.36222573882618e-13,rs35424002,0.0852999999999998
1,PVRL4,76,161041495.0,161059342.0,97.3564334302113,0.241362583569467,1.50581757426247e-14,rs16832617,0.0371999999999999
1,PYCR2,57,226107579.0,226111965.0,118.380851074363,0.0425179686351021,3.05854724943975e-14,rs360076,0.0121
1,PYGO2,55,154929501.0,154934258.0,445.507359999517,3.26026095119336e-05,7.34791852876684e-13,rs3738026,4.41999999999995e-06
1,PYHIN1,154,158901341.0,158946843.0,172.86195816232,0.297050072908138,1.04455950739657e-14,rs11590737,0.0088
1,QSOX1,165,180123967.0,180167169.0,178.688812760649,0.345217618414947,5.9843348891167305e-15,rs355629,0.0154
1,RAB13,38,153954127.0,153958806.0,359.993783997591,0.0001429320646098,9.61997787701042e-12,rs2252508,5.3899999999999e-06
1,RAB25,43,156030965.0,156040295.0,358.684196894839,6.08850446121023e-06,2.89881281889611e-13,rs11264431,1.19999999999999e-05
1,RAB3B,100,52384834.0,52456348.0,53.8226905355945,0.721240464899049,1.82513787855636e-14,rs17106878,0.0556
1,RAB3GAP2,151,220323726.0,220445752.0,270.362865524589,0.0858912401611889,3.37201798844259e-14,rs11805285,0.0016
1,RAB42,25,28918711.0,28921088.0,165.309049402619,0.0013954966035901,1.9497980377987e-11,rs7415686,0.000526
1,RAB4A,128,229406878.0,229440518.0,177.542721101007,0.201727483072507,2.49899258479341e-14,rs10799523,0.0314000000000001
1,RAB7L1,94,205737677.0,205744124.0,160.314663143819,0.124633917369196,4.69468290989724e-14,rs2224,0.000291
1,RABGAP1L,464,174128633.0,174927327.0,2890.61638581725,0.0032808294333726,1.85271041854054e-13,rs6425275,1.58000000000004e-06
1,RABGGTB,114,76251885.0,76260764.0,145.107285769762,0.263689456557827,4.0464657733105e-14,rs1146614,0.0244999999999999
1,RABIF,101,202848085.0,202858263.0,134.34710043954,0.223258167773397,2.0754488865892402e-14,rs12031797,0.0296000000000001
1,RAD54L,44,46713416.0,46744145.0,28.1530315160904,0.636756352652546,1.40428520515031e-14,rs17102080,0.0056999999999999
1,RAG1AP1,67,155108287.0,155111334.0,113.395222834233,0.139027135340481,3.3418346468005104e-14,rs4971100,0.0015
1,RALGPS2,191,178694299.0,178885842.0,120.849289724742,0.716454990695296,1.06152049257227e-14,rs2811279,0.0298
1,RAP1A,195,112162404.0,112256101.0,604.804315883648,0.0035703431234201,2.25197316085846e-14,rs1338078,3.56000000000003e-05
1,RAP1GAP,184,21922714.0,21995799.0,262.552145233034,0.120213261869475,1.48339924316013e-14,rs829400,0.0002249999999999
1,RASAL2,271,178063629.0,178443557.0,766.558763206099,0.0298568436156878,5.05536150123833e-14,rs6688185,0.0005209999999999
1,RASSF5,210,206680878.0,206762616.0,297.653610256094,0.133958564026593,1.400140849276e-14,rs10863701,0.003
1,RAVER2,188,65210777.0,65298912.0,418.527738164821,0.0393874474758227,4.22269883515795e-14,rs17127117,0.00011
1,RBBP4,69,33116823.0,33146254.0,11.1293354853705,0.914827342798333,2.25082113740471e-14,rs697147,0.155500000000001
1,RBBP5,165,205055978.0,205091131.0,1068.63050933289,1.17946536326019e-05,1.41437503869182e-13,rs3767298,1.80000000000003e-06
1,RBM15,115,110881944.0,110889303.0,565.05067508993,0.0003466435298147,1.10231865146371e-13,rs4839325,7.98999999999995e-06
1,RBM34,41,235294948.0,235324571.0,26.9982050605684,0.574678108469971,1.51947899785957e-14,rs12737933,0.1915
1,RBM8A,31,145507637.0,145511444.0,27.1241074422245,0.452163796189436,1.0823625646339e-14,rs17352281,0.0513999999999999
1,RBP7,30,10057273.0,10076078.0,11.6110599868999,0.838137641351813,2.14727341740108e-14,rs7414481,0.253300000000001
1,RC3H1,89,173900351.0,173962210.0,1192.43727016504,1.3098269556755e-06,1.4172909082498599e-11,rs10798302,9.25000000000009e-07
1,RCAN3,96,24829386.0,24862427.0,328.20668044854,0.0034640384605267,5.5941855842235e-14,rs12129478,0.0015
1,RCC1,40,28844744.0,28865607.0,201.945243176029,0.0056648262379537,1.68900895368946e-10,rs7415686,0.000526
1,RCC2,114,17733278.0,17766220.0,132.994098806717,0.298967302219143,1.52461376727182e-14,rs2883272,0.0153
1,RCOR3,109,211433325.0,211489577.0,222.336184281389,0.0773397977081389,7.761782820672411e-14,rs17017361,0.0043
1,RCSD1,212,167599329.0,167675486.0,132.472368529965,0.853818147451674,1.25768883401359e-14,rs1229351,0.0173
1,RD3,130,211650780.0,211666259.0,267.947140635928,0.0399090395852335,3.94041573365134e-14,rs10863911,0.0064
1,REG4,110,120336707.0,120354203.0,78.9691513816258,0.62026147902449,7.90129625106006e-15,rs1660606,0.0538999999999999
1,REN,116,204123947.0,204135465.0,81.217525722306,0.770112836325069,2.2552654288217204e-15,rs6689899,0.0027999999999999
1,RER1,110,2323213.0,2336874.0,315.511096879898,0.0010755310561743,4.57871867883609e-14,rs4592207,7.68000000000011e-11
1,RERE,330,8412463.0,8877699.0,2872.23196828366,1.28829417335719e-05,4.0205503843761404e-14,rs301818,3.79000000000002e-09
1,RFWD2,233,175913966.0,176176370.0,856.681640282343,0.0033451758174876,1.02546941933304e-13,rs704832,0.0016
1,RFX5,45,151313115.0,151319769.0,68.5429965404349,0.176134968459871,4.07567911550438e-14,rs6684085,0.000436
1,RGL1,515,183605207.0,183897666.0,802.051197262879,0.118716909231638,1.5747911000772e-14,rs12121117,0.0013999999999999
1,RGS1,137,192544856.0,192549159.0,70.2059959199777,0.886650504779358,1.42297294659188e-14,rs4287157,0.0185000000000001
1,RGS13,130,192605281.0,192629389.0,235.113847290897,0.0745430931487081,3.14631375847611e-14,rs2296020,0.0051999999999999
1,RGS16,97,182567757.0,182573548.0,191.202827974975,0.0376071307558991,3.81767471402817e-14,rs594149,0.006
1,RGS18,104,192127591.0,192154945.0,445.249344107781,0.0023622872958727,1.00022141740339e-13,rs10801099,0.000939
1,RGS2,103,192778170.0,192781403.0,415.199203804089,0.0033674553494607,1.51148342748317e-13,rs1070909,0.000857
1,RGS21,119,192286121.0,192336414.0,412.478166273603,0.0136863569988591,1.20581887946445e-13,rs10921129,0.0085999999999999
1,RGS4,111,163038395.0,163046592.0,188.417404536705,0.117472430007165,4.3006173307836603e-14,rs12087556,0.0032
1,RGS5,263,163112096.0,163172872.0,1047.32743236606,8.69958635026924e-05,4.42681598028783e-14,rs9628673,1.32999999999997e-05
1,RGS7,841,240938816.0,241520478.0,1250.40177853842,0.0395419470210271,1.7446930013253e-14,rs3011430,0.0010999999999999
1,RGS8,102,182615791.0,182642067.0,322.202977884206,0.0016721846528537,5.38861835399108e-14,rs6695384,0.000188
1,RHBDL2,123,39351478.0,39407456.0,320.962106818032,0.0189089608285173,5.4236856886374705e-14,rs4660446,0.0004639999999999
1,RHBG,68,156339002.0,156355011.0,101.579785281546,0.142104194950265,2.29452256419901e-14,rs35478936,0.0172
1,RHCE,19,25688739.0,25747363.0,15.609931155866,0.388597830080146,1.93575457131548e-13,rs12730931,0.0274
1,RHD,6,25598980.0,25656936.0,5.75561879007608,0.371697973911621,9.71291726567851e-10,rs1293259,0.0738000000000002
1,RHOC,68,113243748.0,113250025.0,243.656894231133,0.0025099651354786,8.608457600644851e-14,rs3748655,8.18999999999994e-06
1,RHOU,71,228870868.0,228882411.0,83.115666876915,0.286529126606234,1.63832020174075e-14,rs9970564,0.0523
1,RIMS3,108,41086351.0,41131324.0,384.323774316325,0.0035062514759089,8.68342248657769e-14,rs2744800,8.1899999999999e-05
1,RIPK5,156,205111632.0,205180690.0,1189.7445745067,3.91033355775505e-05,5.787405168936959e-13,rs12025836,6.1400000000001e-06
1,RIT1,55,155867600.0,155881177.0,249.281390846378,0.0075579800563278,3.33852375850302e-13,rs3856261,9.59999999999989e-06
1,RLF,84,40627040.0,40706593.0,90.7309170688835,0.330918683713857,1.70802295096406e-14,rs2076697,0.0159999999999999
1,RNASEL,115,182542771.0,182556108.0,180.665314184084,0.130146733377214,2.91380566235718e-14,rs594149,0.006
1,RNF11,38,51701944.0,51739119.0,76.2801726933112,0.0799579674853741,8.161204746265941e-14,rs3748615,0.0246999999999999
1,RNF115,78,145611035.0,145688727.0,223.264825673794,0.0461188271291431,1.16907158882986e-13,rs9659930,0.0049
1,RNF186,109,20140521.0,20141771.0,51.1007833247329,0.967222081954237,1.61605890693606e-14,rs12409202,0.026
1,RNF19B,60,33402049.0,33430286.0,41.1647818175108,0.563028833997628,1.01216781992972e-14,rs10737365,0.1371
1,RNF2,54,185014550.0,185071740.0,105.528665546182,0.114037570336012,7.68499597347216e-14,rs2378957,0.0297000000000001
1,RNF207,55,6266188.0,6281359.0,44.907175979451,0.540860152960257,6.632046498563251e-15,rs2272988,0.0746000000000001
1,RNF220,268,44870959.0,45117396.0,477.584555501298,0.0307049014248623,8.777317654417441e-15,rs17382948,0.0010999999999999
1,RNPC3,268,,,54.5023050238028,0.999999868454678,2.85020719092469e-15,rs10785714,0.0560000000000001
1,RNPEP,98,201951765.0,201975275.0,114.732479638366,0.279050280193316,9.652982285891271e-15,rs7537226,0.0093999999999999
1,ROR1,564,64239689.0,64644707.0,584.401791427147,0.384846280081702,4.2335401342373306e-15,rs11589710,0.0016
1,RORC,120,151778546.0,151804348.0,174.862945478459,0.168137974081504,2.08034405179304e-14,rs6692364,0.0294
1,RP11-68I18.1,72,151043079.0,151092398.0,415.623579456149,0.0005425740139906,1.61445871150706e-13,rs955955,7.98999999999995e-06
1,RPA2,87,28218048.0,28241236.0,64.5314289389804,0.53991270835912,6.69456839134233e-15,rs17257259,0.0509999999999998
1,RPAP2,81,92764606.0,92853729.0,426.082996080748,0.0027564144302212,9.091968187753759e-12,rs2391140,0.0001369999999999
1,RPE65,170,68894506.0,68915642.0,341.879711063471,0.0532448552857949,4.50216832119859e-14,rs3762284,0.0009039999999999
1,RPL11,60,24018293.0,24022915.0,59.8309667293994,0.388878450047092,9.238135276835871e-15,rs10799801,0.0594999999999999
1,RPL22,64,6245079.0,6259679.0,49.4012452426601,0.639752610760749,7.8928271088163e-15,rs2272988,0.0746000000000001
1,RPL5,56,93297593.0,93307481.0,175.843383738477,0.0394053084466323,4.860784069475649e-12,rs2811594,0.0224999999999999
1,RPS27,39,153963228.0,153964625.0,368.024132022422,0.0001579111202026,8.94239142120775e-12,rs2252508,5.3899999999999e-06
1,RPS6KA1,75,26856248.0,26901520.0,81.9059697923491,0.335842641476171,9.78912811277967e-15,rs190737,0.0082
1,RPS6KC1,106,213224596.0,213446808.0,160.445568315843,0.182306003380422,3.61637140836861e-14,rs10864040,0.0544999999999999
1,RPS8,58,45241245.0,45244412.0,141.962937710952,0.0701670540774701,1.43789510811389e-13,rs11573590,0.0067
1,RPTN,63,152126070.0,152131704.0,98.12389010286,0.1640342968614,3.6569811444229504e-14,rs4845737,0.0522000000000001
1,RRAGC,98,39305018.0,39325340.0,275.309792002219,0.0226110504807523,6.3247295961878e-14,rs4970631,0.000771
1,RRP15,115,218458628.0,218511325.0,68.5782022582384,0.787002639542169,1.17529552431164e-14,rs12058490,0.0167000000000001
1,RSBN1,82,114304453.0,114355070.0,41.3314252001656,0.711414427519441,2.5287968464364602e-14,rs34345741,0.1887
1,RSC1A1,51,15986363.0,15988217.0,60.2334079210829,0.280516139910063,1.05995603835215e-13,rs1240333,0.0261000000000001
1,RSPO1,83,38076950.0,38100491.0,159.765843434545,0.0455618768869591,2.7980227063328802e-14,rs7520673,0.0013999999999999
1,RTCD1,111,100731762.0,100757327.0,114.633396442982,0.356003602434213,8.088807211085861e-15,rs17454070,0.0218
1,RUNX3,214,25226001.0,25291501.0,301.636934204769,0.147799918386516,1.33025548599563e-14,rs11249222,0.0032
1,RUSC1,33,155290639.0,155300909.0,165.865223496542,0.0103501476839953,1.8836231804679197e-12,rs11264351,0.0053999999999999
1,RWDD3,91,95699710.0,95712781.0,308.565036175409,0.0041679662215378,9.204920545977941e-14,rs259325,7.41999999999998e-07
1,RXFP4,51,155911479.0,155912625.0,261.270699713092,0.0049781734757621,4.98903487296688e-10,rs3856261,9.59999999999989e-06
1,RXRG,183,165370349.0,165414430.0,223.164866950887,0.240153201913959,1.13621745421686e-14,rs12062434,0.0041999999999999
1,RYR2,1154,237205701.0,237997288.0,1580.09395947541,0.05442247396933,1.6491029812188e-14,rs12025891,9.18999999999989e-05
1,S100A1,44,153600872.0,153604513.0,25.5283189456033,0.535658080712041,1.61217538104591e-14,rs11680,0.0035
1,S100A10,117,151955385.0,151966714.0,32.1570940662369,0.898297068399624,2.1257956480651802e-14,rs12128371,0.1408
1,S100A11,62,152004981.0,152009511.0,17.7637705439342,0.936375809927361,2.1295790281792802e-14,rs7549007,0.3468
1,S100A12,117,153346183.0,153348075.0,138.544844853631,0.290650438228897,1.71473933836296e-14,rs2288990,0.0099
1,S100A13,47,153591275.0,153606568.0,27.0495494705343,0.542577514188418,1.56521326956392e-14,rs11680,0.0035
1,S100A14,43,153586731.0,153588790.0,30.1103907238794,0.479920601103933,1.04205477176321e-14,rs11680,0.0035
1,S100A16,44,153579366.0,153585514.0,29.1933453991818,0.537484437977649,1.05174529219923e-14,rs11680,0.0035
1,S100A2,40,153533584.0,153538306.0,23.5516771738944,0.600734911564629,1.25562032379012e-14,rs3762270,0.0767999999999997
1,S100A3,43,153519808.0,153521734.0,28.003296990041,0.523710577527753,1.2102438995782e-14,rs10494299,0.0324
1,S100A4,47,153516094.0,153518282.0,28.3655850654834,0.566292136050247,1.10144395218999e-14,rs10494299,0.0324
1,S100A5,53,153509622.0,153514241.0,30.7740567239351,0.610382847024292,1.0969943614502501e-14,rs10494299,0.0324
1,S100A6,58,153507075.0,153508717.0,31.465899480685,0.664894864347426,1.1436134589119601e-14,rs10494299,0.0324
1,S100A7,76,153430219.0,153433137.0,46.6270569944681,0.617296862035404,1.07487743733179e-14,rs10494299,0.0324
1,S100A7A,76,153388999.0,153395701.0,40.6046063635532,0.66115167317925,1.3199309786725801e-14,rs4132062,0.1118
1,S100A7L2,85,153409470.0,153412503.0,46.264505242836,0.694350298866498,1.17654821277491e-14,rs4132062,0.1118
1,S100A8,110,153362507.0,153363549.0,132.190401072278,0.279695240665543,1.59969194306498e-14,rs2288990,0.0099
1,S100A9,135,153330329.0,153333503.0,157.267357060542,0.304669903035789,1.4655982996409602e-14,rs2288990,0.0099
1,S100PBP,64,33283175.0,33324476.0,117.256959507662,0.127796974039772,7.30027513195706e-14,rs4951774,0.0339
1,S1PR1,111,101702304.0,101707076.0,218.380640881838,0.0392135135982063,3.29278408415487e-14,rs17124020,0.0132000000000001
1,SAC,193,167778881.0,167883340.0,173.955080995804,0.53214231647829,3.02698522495835e-15,rs3767451,0.0324
1,SAMD13,165,84764048.0,84816479.0,254.759635658973,0.107751090978413,1.69685026521859e-14,rs316636,0.0097
1,SARS,124,109756539.0,109780785.0,90.3278577266646,0.651141480546589,8.586637938413071e-15,rs17034354,0.0929000000000006
1,SASS6,100,100549101.0,100598511.0,172.073509531071,0.14604201847195,9.63805357786538e-14,rs12124684,0.0276
1,SCAMP3,43,155225769.0,155232195.0,196.441982679475,0.0174703861041882,2.3490071427207997e-13,rs2990245,0.0031
1,SCCPDH,154,246887377.0,246931439.0,266.26441036338,0.103423985020438,2.90873267018114e-14,rs3007303,0.0164
1,SCMH1,243,41492873.0,41707788.0,554.015835766043,0.053415778956177,6.02778833735061e-14,rs4453027,0.000106
1,SCNM1,38,151138516.0,151141614.0,210.533046527684,0.0003083120402055,1.52208051517565e-13,rs12090246,5.55999999999989e-05
1,SCNN1D,8,1217575.0,1227409.0,4.85326524889421,0.497352345188172,6.8971440004198694e-12,rs35424002,0.0852999999999998
1,SCP2,251,53392947.0,53517282.0,217.859280093872,0.47598351047241,6.995077205281011e-15,rs4926950,0.0596000000000004
1,SCYL1BP1,83,170501269.0,170522584.0,226.954785479231,0.0226029155541411,5.38188314373886e-14,rs6678578,0.001
1,SCYL3,196,169821803.0,169863076.0,485.226462166383,0.057850536573663,1.15556328583757e-13,rs11579102,0.0289
1,SDC3,143,31342312.0,31381480.0,254.142196093179,0.03634310509442,2.81678036556408e-14,rs4949316,0.0008629999999999
1,SDCCAG8,222,243419319.0,243663393.0,3102.38684906617,4.48865389302e-11,1.55274607327176e-13,rs14403,1.70999999999997e-10
1,SDF4,6,1152287.0,1167447.0,1.12480452557572,0.749243682923677,4.86132254811275e-08,rs4314833,0.5391
1,SDHB,153,17345224.0,17380665.0,657.655899892732,0.0034270517399441,8.267921488951861e-14,rs3754507,0.0002249999999999
1,SDHC,147,161284165.0,161334535.0,126.684571887446,0.475242188582006,5.73995694330368e-15,rs11588371,0.0068999999999999
1,SEC16B,181,177898241.0,177939050.0,293.41381963053,0.106668576957098,2.22122491505707e-14,rs7539159,0.0026999999999999
1,SELE,233,169691780.0,169703220.0,565.08909051013,0.0332270424700999,4.7334375740979604e-14,rs3917423,0.0053999999999999
1,SELENBP1,50,151336779.0,151345164.0,216.454962506089,0.0023098719359442,1.36071997992858e-13,rs3748550,0.0004119999999999
1,SELL,228,169659807.0,169680837.0,500.613840878286,0.0409627989489441,3.79163296495873e-14,rs3917423,0.0053999999999999
1,SELP,261,169558087.0,169599377.0,243.37254736799,0.484365593449492,2.666207202708e-15,rs3917727,0.0114000000000001
1,SEMA4A,76,156123387.0,156147535.0,243.628922555493,0.0066005926980418,7.98780577562784e-14,rs12401573,0.0003569999999999
1,SEMA6C,45,151104162.0,151119104.0,287.734317447222,0.0001870121042845,1.95526805708809e-13,rs12090246,5.55999999999989e-05
1,SEP15,95,87328127.0,87380107.0,123.3377684226,0.240135050810131,3.9751324059346204e-14,rs797947,0.0600999999999998
1,SEPN1,100,26126666.0,26144713.0,96.4517957889319,0.380311487339692,7.792400046461991e-15,rs760601,0.0153
1,SERBP1,91,67873492.0,67896123.0,309.764276174014,0.0100334377671488,7.12966578772727e-14,rs6702742,0.0038
1,SERINC2,129,31885962.0,31907525.0,672.547201810786,0.0017930719856455,2.39954840661816e-13,rs16834408,6.29999999999991e-05
1,SERPINC1,74,173872941.0,173886473.0,800.273156868378,2.82690390079887e-06,6.64605390952359e-12,rs2227612,1.53999999999998e-06
1,SERTAD4,73,210406194.0,210416440.0,137.283269062686,0.0879286664088764,5.54418004232447e-14,rs1014370,0.0132000000000001
1,SESN2,73,28586005.0,28609002.0,168.803090911998,0.0587837516643312,6.01601162006816e-14,rs6688897,0.0097999999999999
1,SETDB1,65,150898887.0,150937213.0,136.022080567463,0.084666003877452,4.85381873164523e-14,rs11204755,3.39999999999993e-07
1,SF3A3,69,38422651.0,38455761.0,187.1563910151,0.0248035627800308,6.885986830014199e-14,rs16824518,0.0015
1,SF3B4,17,149895210.0,149899702.0,57.4350304245489,0.0310024678442006,1.45734435048331e-10,rs7544531,0.0091999999999999
1,SFN,39,27189632.0,27190947.0,192.070223627822,0.0041363579467406,1.0989465234893e-12,rs12760759,0.0018999999999999
1,SFPQ,30,35649200.0,35658735.0,213.503054101197,0.0006622224503218,2.65160767887095e-10,rs11264110,5.27000000000011e-05
1,SFRS11,60,70671364.0,70717684.0,61.0765760887785,0.364311067046618,1.17950946538944e-14,rs270487,0.0458999999999999
1,SFRS4,99,29474362.0,29508361.0,241.644565416022,0.0345382882667278,1.03549914300651e-13,rs12120422,0.0002869999999999
1,SFT2D2,91,168195254.0,168212088.0,57.4988455799603,0.619070984234769,9.530393947189981e-15,rs17501388,0.0471000000000003
1,SGIP1,585,66999824.0,67210768.0,919.906625791665,0.128181539058483,1.41990726768221e-14,rs11208948,0.0049999999999999
1,SH2D1B,155,162365055.0,162381928.0,97.2409479622125,0.818091120298183,1.13295688383274e-14,rs12132354,0.0385999999999999
1,SH2D2A,83,156776034.0,156786602.0,93.9526295290974,0.310644678992377,1.4337534350667502e-14,rs12408743,0.0574000000000003
1,SH2D5,101,21046224.0,21059133.0,389.117597208797,0.0007280501674019,5.63516854661331e-14,rs12404954,0.000136
1,SH3BGRL3,142,26606212.0,26608013.0,195.659437395597,0.228194128969885,4.47292228059058e-14,rs6656644,0.0494
1,SH3BP5L,74,249104650.0,249120154.0,90.0945390418572,0.263899076581585,1.90358183002201e-14,rs4926500,0.0163
1,SH3GLB1,67,87170256.0,87213867.0,41.4537369025896,0.661910299570037,1.3847195906125201e-14,rs932185,0.0255000000000001
1,SHC1,59,154934773.0,154946959.0,499.744421997877,8.58612403620285e-06,3.14171238275452e-13,rs3738026,4.41999999999995e-06
1,SHE,76,154451958.0,154474589.0,305.29880682637,0.0100767465051853,2.65273274682165e-12,rs4845623,0.0009039999999999
1,SHISA4,68,201858031.0,201861427.0,333.58654282385,0.0011302042893806,2.01015129240574e-13,rs16849387,0.000141
1,SIKE,57,115312104.0,115323308.0,494.363394348588,7.62389506605565e-05,9.72690651366499e-13,rs6688350,1.34999999999998e-05
